Date,Open,High,Low,Close,Adj Close,Volume
2025-10-17,1985.00,1995.00,1885.00,1900.00,1837.15,51732500
2025-10-20,1935.00,2130.00,1935.00,2080.00,2011.19,86711600
2025-10-21,2100.00,2110.00,2020.00,2050.00,1982.19,29597600
2025-10-22,2050.00,2150.00,2020.00,2070.00,2001.52,49090900
2025-10-23,2180.00,2270.00,2140.00,2260.00,2185.24,130049800
2025-10-24,2260.00,2700.00,2250.00,2530.00,2446.31,267179900
2025-10-27,2580.00,2840.00,2530.00,2710.00,2620.35,277535000
2025-10-28,2680.00,2720.00,2450.00,2490.00,2407.63,156918700
2025-10-29,2510.00,2610.00,2470.00,2580.00,2494.65,73171300
2025-10-30,2610.00,2670.00,2560.00,2560.00,2475.32,49537500
2025-10-31,2600.00,2660.00,2530.00,2580.00,2494.65,63108200
2025-11-03,2630.00,2700.00,2590.00,2670.00,2581.68,49127900
2025-11-04,2700.00,2750.00,2600.00,2690.00,2601.02,57648100
2025-11-05,2690.00,2740.00,2660.00,2690.00,2601.02,41343200
2025-11-06,2660.00,2680.00,2600.00,2620.00,2533.33,29525900
2025-11-07,2600.00,2610.00,2520.00,2530.00,2446.31,48504400
2025-11-10,2570.00,2600.00,2500.00,2530.00,2446.31,49312800
2025-11-11,2560.00,2570.00,2460.00,2490.00,2407.63,47905800
2025-11-12,2490.00,2590.00,2480.00,2550.00,2465.65,35515000
2025-11-13,2560.00,2560.00,2490.00,2490.00,2407.63,16292900
2025-11-14,2490.00,2560.00,2490.00,2510.00,2426.97,16720600
2025-11-17,2540.00,2620.00,2520.00,2590.00,2504.32,37359900
2025-11-18,2610.00,2630.00,2510.00,2510.00,2426.97,28725900
2025-11-19,2520.00,2580.00,2520.00,2580.00,2494.65,13777400
2025-11-20,2600.00,2620.00,2560.00,2600.00,2513.99,20738000
2025-11-21,2600.00,2670.00,2540.00,2540.00,2455.98,27647200
2025-11-24,2560.00,2670.00,2560.00,2670.00,2581.68,32673700
2025-11-25,2670.00,2670.00,2580.00,2630.00,2543.00,25207700
2025-11-26,2640.00,2690.00,2590.00,2600.00,2513.99,21031000
2025-11-27,2620.00,2630.00,2560.00,2600.00,2513.99,34235900
2025-11-28,2620.00,2640.00,2590.00,2600.00,2513.99,18013700
2025-12-01,2570.00,2650.00,2570.00,2620.00,2533.33,17322300
2025-12-02,2620.00,2670.00,2600.00,2650.00,2562.34,35263000
2025-12-03,2670.00,2800.00,2670.00,2770.00,2678.37,65741000
2025-12-04,2800.00,2810.00,2690.00,2770.00,2678.37,40071400
2025-12-05,2780.00,2790.00,2710.00,2710.00,2620.35,34350200
2025-12-08,2730.00,2730.00,2620.00,2620.00,2533.33,34429000
2025-12-09,2620.00,2710.00,2590.00,2670.00,2581.68,44953900
2025-12-10,2710.00,2750.00,2670.00,2730.00,2639.69,29651800
2025-12-11,2730.00,2740.00,2600.00,2640.00,2552.67,30830400
2025-12-12,2640.00,2660.00,2600.00,2630.00,2543.00,14728100
2025-12-15,2590.00,2610.00,2570.00,2580.00,2580.00,18476400
2025-12-16,2580.00,2710.00,2580.00,2710.00,2710.00,32058000
2025-12-17,2700.00,2700.00,2630.00,2630.00,2630.00,20817800
2025-12-18,2630.00,2680.00,2620.00,2650.00,2650.00,17521000
2025-12-19,2660.00,2770.00,2610.00,2770.00,2770.00,28983500
2025-12-22,2730.00,2730.00,2670.00,2700.00,2700.00,22606200
2025-12-23,2690.00,2700.00,2610.00,2610.00,2610.00,17218500
2025-12-24,2620.00,2620.00,2590.00,2600.00,2600.00,10056300
2025-12-29,2610.00,2630.00,2560.00,2600.00,2600.00,13763200
2025-12-30,2600.00,2660.00,2590.00,2600.00,2600.00,17928600
