Date,Open,High,Low,Close,Adj Close,Volume
2025-11-17,545.00,545.00,535.00,545.00,538.25,31345800
2025-11-18,545.00,550.00,540.00,540.00,533.32,14667000
2025-11-19,540.00,555.00,535.00,550.00,543.19,26132100
2025-11-20,550.00,560.00,545.00,550.00,543.19,12874400
2025-11-21,550.00,550.00,540.00,540.00,533.32,14596400
2025-11-24,545.00,545.00,530.00,540.00,533.32,32664900
2025-11-25,540.00,540.00,535.00,535.00,528.38,12324500
2025-11-26,540.00,545.00,535.00,540.00,533.32,24639300
2025-11-27,540.00,545.00,535.00,540.00,533.32,15836000
2025-11-28,540.00,545.00,535.00,545.00,538.25,20745100
2025-12-01,545.00,545.00,535.00,545.00,538.25,19067500
2025-12-02,545.00,560.00,540.00,555.00,548.13,38506800
2025-12-03,560.00,560.00,550.00,555.00,548.13,24664500
2025-12-04,560.00,560.00,545.00,560.00,553.07,25398700
2025-12-05,560.00,565.00,555.00,555.00,548.13,10373900
2025-12-08,555.00,565.00,550.00,565.00,558.01,28753600
2025-12-09,565.00,565.00,550.00,555.00,548.13,34758300
2025-12-10,555.00,555.00,545.00,545.00,545.00,32501900
2025-12-11,550.00,550.00,530.00,535.00,535.00,38824600
2025-12-12,530.00,540.00,525.00,540.00,540.00,33758300
2025-12-15,540.00,570.00,530.00,570.00,570.00,39206100
2025-12-16,570.00,575.00,540.00,545.00,545.00,36772600
2025-12-17,550.00,580.00,545.00,555.00,555.00,89219700
2025-12-18,560.00,575.00,550.00,570.00,570.00,35975100
2025-12-19,575.00,580.00,550.00,580.00,580.00,65431300
2025-12-22,585.00,590.00,575.00,580.00,580.00,48517700
2025-12-23,580.00,585.00,570.00,585.00,585.00,20269100
2025-12-24,585.00,600.00,580.00,585.00,585.00,39098600
2025-12-29,590.00,595.00,580.00,595.00,595.00,35731200
2025-12-30,595.00,600.00,580.00,585.00,585.00,27247400
