Date,Open,High,Low,Close,Adj Close,Volume
2025-09-10,3820.00,3890.00,3820.00,3880.00,3512.19,117680500
2025-09-11,4000.00,4120.00,3980.00,4080.00,3693.23,281910400
2025-09-12,4180.00,4190.00,4110.00,4180.00,3783.75,235383800
2025-09-15,4200.00,4220.00,4120.00,4140.00,3747.54,157482000
2025-09-16,4160.00,4170.00,4080.00,4130.00,3738.49,167511900
2025-09-17,4160.00,4220.00,4120.00,4220.00,3819.96,245154800
2025-09-18,4270.00,4270.00,4210.00,4250.00,3847.11,332670300
2025-09-19,4230.00,4250.00,4180.00,4250.00,3847.11,211373200
2025-09-22,4250.00,4250.00,4110.00,4160.00,3765.64,157592800
2025-09-23,4120.00,4170.00,4110.00,4140.00,3747.54,110771700
2025-09-24,4140.00,4170.00,4100.00,4170.00,3774.70,124591600
2025-09-25,4170.00,4170.00,4050.00,4070.00,3684.18,129656800
2025-09-26,4050.00,4080.00,4000.00,4040.00,3657.02,146229200
2025-09-29,4040.00,4040.00,3960.00,3980.00,3602.71,126611800
2025-09-30,3980.00,3980.00,3900.00,3900.00,3530.29,217357100
2025-10-01,3860.00,3940.00,3800.00,3810.00,3448.82,223133600
2025-10-02,3760.00,3790.00,3710.00,3710.00,3358.30,379620000
2025-10-03,3710.00,3750.00,3680.00,3690.00,3340.20,214737100
2025-10-06,3700.00,3740.00,3640.00,3660.00,3313.04,190283900
2025-10-07,3690.00,3720.00,3670.00,3710.00,3358.30,155933000
2025-10-08,3730.00,3740.00,3670.00,3720.00,3367.35,148263700
2025-10-09,3690.00,3930.00,3640.00,3860.00,3494.08,479239500
2025-10-10,3790.00,3790.00,3690.00,3730.00,3376.41,277252300
2025-10-13,3680.00,3710.00,3660.00,3660.00,3313.04,181694400
2025-10-14,3640.00,3690.00,3550.00,3550.00,3213.47,278639100
2025-10-15,3570.00,3590.00,3450.00,3500.00,3168.21,468733500
2025-10-16,3500.00,3580.00,3480.00,3530.00,3195.37,227629500
2025-10-17,3530.00,3570.00,3490.00,3500.00,3168.21,244442400
2025-10-20,3550.00,3730.00,3540.00,3680.00,3331.15,391510300
2025-10-21,3780.00,3790.00,3710.00,3760.00,3403.56,293000200
2025-10-22,3790.00,3820.00,3680.00,3700.00,3349.25,329470700
2025-10-23,3720.00,3820.00,3700.00,3820.00,3457.87,225902700
2025-10-24,3820.00,3910.00,3820.00,3850.00,3485.03,313903600
2025-10-27,3880.00,3930.00,3750.00,3860.00,3494.08,332539600
2025-10-28,3850.00,3860.00,3780.00,3850.00,3485.03,239026800
2025-10-29,3830.00,3890.00,3790.00,3890.00,3521.24,215008600
2025-10-30,3900.00,3990.00,3870.00,3910.00,3539.34,287905300
2025-10-31,3930.00,4020.00,3920.00,3980.00,3602.71,348755700
2025-11-03,4050.00,4050.00,4010.00,4040.00,3657.02,163770500
2025-11-04,4030.00,4050.00,3970.00,3970.00,3593.66,241154700
